"Date","BTC-USD","ETH-USD","LTC-USD","XRP-USD","ADA-USD","TSLA","AAPL","AMZN","MSFT","PG"
"2020-12-17 08:00:00",22805.162109,642.868958,100.959572,0.576677,0.163483,218.633331,128.699997,161.804001,219.419998,138.25
"2020-12-18 08:00:00",23137.960938,654.811951,109.384506,0.58428,0.164988,231.666672,126.660004,160.082504,218.589996,139.039993
"2020-12-19 08:00:00",23869.832031,659.297913,120.558907,0.579163,0.164714,NA,NA,NA,NA,NA
"2020-12-20 08:00:00",23477.294922,638.290833,114.665993,0.556058,0.161988,NA,NA,NA,NA,NA
"2020-12-21 08:00:00",22803.082031,609.817871,105.005394,0.516944,0.152656,216.619995,128.229996,160.309006,222.589996,137.520004
"2020-12-22 08:00:00",23783.029297,634.854187,113.680367,0.448448,0.156179,213.446671,131.880005,160.326004,223.940002,136.550003
"2020-12-23 08:00:00",23241.345703,583.7146,101.817062,0.258602,0.136394,215.32666,130.960007,159.263504,221.020004,136.339996
"2020-12-24 08:00:00",23735.949219,611.607178,111.565399,0.337819,0.152883,220.589996,131.970001,158.634506,222.75,137.720001
"2020-12-25 08:00:00",24664.791016,626.410706,126.983597,0.318091,0.157564,NA,NA,NA,NA,NA
"2020-12-26 08:00:00",26437.037109,635.835815,129.459198,0.294713,0.157824,NA,NA,NA,NA,NA
"2020-12-27 08:00:00",26272.294922,682.642334,127.516968,0.283039,0.154422,NA,NA,NA,NA,NA
"2020-12-28 08:00:00",27084.808594,730.397339,130.050339,0.247958,0.176735,221.229996,136.690002,164.197998,224.960007,138.679993
"2020-12-29 08:00:00",27362.4375,731.520142,129.040802,0.220962,0.192164,221.996674,134.869995,166.100006,224.149994,138.419998
"2020-12-30 08:00:00",28840.953125,751.618958,129.46608,0.211828,0.18404,231.593338,133.720001,164.292496,221.679993,137.770004
"2020-12-31 08:00:00",29001.720703,737.803406,124.690323,0.219846,0.181397,235.223328,132.690002,162.846497,222.419998,139.139999
"2021-01-01 08:00:00",29374.152344,730.367554,126.230347,0.237444,0.17535,NA,NA,NA,NA,NA
"2021-01-02 08:00:00",32127.267578,774.534973,136.944885,0.221655,0.177423,NA,NA,NA,NA,NA
"2021-01-03 08:00:00",32782.023438,975.50769,160.190582,0.225848,0.204995,NA,NA,NA,NA,NA
"2021-01-04 08:00:00",31971.914063,1040.233032,154.807327,0.236677,0.224762,243.256668,129.410004,159.331497,217.690002,137.820007
"2021-01-05 08:00:00",33992.429688,1100.006104,158.594772,0.22675,0.258314,245.036667,131.009995,160.925507,217.899994,138.699997
"2021-01-06 08:00:00",36824.363281,1207.112183,169.016922,0.250895,0.331898,251.993332,126.599998,156.919006,212.25,140.160004
"2021-01-07 08:00:00",39371.042969,1225.678101,169.615952,0.326002,0.29998,272.013336,130.919998,158.108002,218.289993,138.850006
"2021-01-08 08:00:00",40797.609375,1224.197144,173.279877,0.32323,0.305597,293.339996,132.050003,159.134995,219.619995,138.789993
"2021-01-09 08:00:00",40254.546875,1281.077271,177.483932,0.326916,0.332973,NA,NA,NA,NA,NA
"2021-01-10 08:00:00",38356.441406,1262.246704,171.114838,0.318336,0.304895,NA,NA,NA,NA,NA
"2021-01-11 08:00:00",35566.65625,1090.145386,139.252228,0.288905,0.275466,270.396667,128.979996,155.710495,217.490005,137.850006
"2021-01-12 08:00:00",33922.960938,1043.43457,132.63591,0.292123,0.287003,283.146667,128.800003,156.041504,214.929993,137.050003
"2021-01-13 08:00:00",37316.359375,1130.73938,147.421341,0.30558,0.313609,284.803345,130.889999,158.294495,216.339996,137.259995
"2021-01-14 08:00:00",39187.328125,1218.453003,152.084579,0.295438,0.310396,281.666656,128.910004,156.373505,213.020004,135.800003
"2021-01-15 08:00:00",36825.367188,1171.834595,144.237549,0.280406,0.30253,275.386658,127.139999,155.212494,212.649994,134.779999
"2021-01-16 08:00:00",36178.140625,1233.537598,144.265427,0.280188,0.352444,NA,NA,NA,NA,NA
"2021-01-17 08:00:00",35791.277344,1230.172241,142.430817,0.277384,0.379852,NA,NA,NA,NA,NA
"2021-01-18 08:00:00",36630.074219,1257.279541,152.144089,0.284769,0.371428,NA,NA,NA,NA,NA
"2021-01-19 08:00:00",36069.804688,1377.295898,153.487427,0.294314,0.369137,281.516663,127.830002,156.037994,216.440002,133.600006
"2021-01-20 08:00:00",35547.75,1382.274048,149.931427,0.296518,0.375394,283.483337,132.029999,163.169006,224.339996,131.929993
"2021-01-21 08:00:00",30825.699219,1121.570923,130.133499,0.268946,0.310209,281.66333,136.869995,165.349503,224.970001,131.009995
"2021-01-22 08:00:00",33005.761719,1236.512207,137.271454,0.272799,0.349577,282.213318,139.070007,164.611496,225.949997,130
"2021-01-23 08:00:00",32067.642578,1230.990601,137.750992,0.271821,0.345643,NA,NA,NA,NA,NA
"2021-01-24 08:00:00",32289.378906,1391.609375,141.47731,0.273509,0.353881,NA,NA,NA,NA,NA
"2021-01-25 08:00:00",32366.392578,1324.414795,137.444199,0.269089,0.343886,293.600006,142.919998,164.699997,229.529999,132.240005
"2021-01-26 08:00:00",32569.849609,1357.058105,134.755264,0.268827,0.344234,294.363342,143.160004,166.306503,232.330002,133.089996
"2021-01-27 08:00:00",30432.546875,1253.187134,122.949471,0.251943,0.31308,288.053345,142.059998,161.628998,232.899994,128.380005
"2021-01-28 08:00:00",33466.097656,1332.492188,133.486938,0.264122,0.346129,278.476654,137.089996,161.880997,238.929993,130.360001
"2021-01-29 08:00:00",34316.386719,1382.522827,135.012573,0.282188,0.348131,264.51001,131.960007,160.309998,231.960007,128.210007
"2021-01-30 08:00:00",34269.523438,1376.115479,133.400024,0.440244,0.362619,NA,NA,NA,NA,NA
"2021-01-31 08:00:00",33114.359375,1314.986206,129.570816,0.492314,0.344898,NA,NA,NA,NA,NA
"2021-02-01 08:00:00",33537.175781,1369.040527,131.951935,0.371509,0.402033,279.936676,134.139999,167.143997,239.649994,128.970001
"2021-02-02 08:00:00",35510.289063,1515.193726,142.506973,0.36927,0.426247,290.929993,134.990005,169,239.509995,128.789993
"2021-02-03 08:00:00",37472.089844,1660.909546,155.61203,0.39349,0.4414,284.896667,133.940002,165.626495,243,128.949997
"2021-02-04 08:00:00",36926.066406,1594.762695,145.148193,0.446449,0.441051,283.329987,137.389999,166.550003,242.009995,129.029999
"2021-02-05 08:00:00",38144.308594,1718.650879,154.852219,0.450047,0.537874,284.07666,136.759995,167.607498,242.199997,129.570007
"2021-02-06 08:00:00",39266.011719,1677.846802,155.714737,0.439096,0.627886,NA,NA,NA,NA,NA
"2021-02-07 08:00:00",38903.441406,1614.227783,151.140076,0.417958,0.663238,NA,NA,NA,NA,NA
"2021-02-08 08:00:00",46196.464844,1746.616821,167.219055,0.447702,0.682511,287.806671,136.910004,166.147003,242.470001,129.169998
"2021-02-09 08:00:00",46481.105469,1768.035034,182.114471,0.471991,0.703516,283.15332,136.009995,165.25,243.770004,128.669998
"2021-02-10 08:00:00",44918.183594,1744.243408,182.174393,0.503445,0.930318,268.273346,135.389999,164.328995,242.820007,128.220001
"2021-02-11 08:00:00",47909.332031,1783.797974,184.496002,0.524787,0.927741,270.553345,135.130005,163.106506,244.490005,128.330002
"2021-02-12 08:00:00",47504.851563,1843.532593,197.231705,0.608592,0.925587,272.040009,135.369995,163.885498,244.990005,127.620003
"2021-02-13 08:00:00",47105.515625,1814.109863,226.2276,0.628996,0.905719,NA,NA,NA,NA,NA
"2021-02-14 08:00:00",48717.289063,1805.084106,214.430267,0.594193,0.848419,NA,NA,NA,NA,NA
"2021-02-15 08:00:00",47945.058594,1779.791016,207.681015,0.548915,0.861012,NA,NA,NA,NA,NA
"2021-02-16 08:00:00",49199.871094,1781.067505,210.54657,0.520846,0.870951,265.406677,133.190002,163.447495,243.699997,127.919998
"2021-02-17 08:00:00",52149.007813,1848.458252,236.973526,0.535537,0.89092,266.049988,130.839996,165.432007,244.199997,128.460007
"2021-02-18 08:00:00",51679.796875,1937.449219,226.869553,0.532433,0.914119,262.459991,129.710007,166.411499,243.789993,129.529999
"2021-02-19 08:00:00",55888.132813,1960.164795,236.67601,0.567019,0.927649,260.433319,129.869995,162.494995,240.970001,127.120003
"2021-02-20 08:00:00",56099.519531,1919.534058,227.619888,0.517512,1.122958,NA,NA,NA,NA,NA
"2021-02-21 08:00:00",57539.945313,1935.601074,227.231354,0.54856,1.10052,NA,NA,NA,NA,NA
"2021-02-22 08:00:00",54207.320313,1781.99292,208.106796,0.571741,1.099151,238.166672,126,159.037003,234.509995,126.580002
"2021-02-23 08:00:00",48824.425781,1570.203979,176.934921,0.473563,0.954709,232.946671,125.860001,159.725006,233.270004,127.519997
"2021-02-24 08:00:00",49705.332031,1626.575684,181.378494,0.471832,1.051657,247.339996,125.349998,157.976501,234.550003,127.660004
"2021-02-25 08:00:00",47093.851563,1475.703735,178.90184,0.434524,1.079116,227.406662,120.989998,152.858002,228.990005,126.580002
"2021-02-26 08:00:00",46339.761719,1446.033691,170.398148,0.4279,1.241105,225.166672,121.260002,154.6465,232.380005,123.529999
"2021-02-27 08:00:00",46188.453125,1459.973145,172.100449,0.437809,1.32486,NA,NA,NA,NA,NA
"2021-02-28 08:00:00",45137.769531,1416.04895,164.92717,0.414953,1.308059,NA,NA,NA,NA,NA
"2021-03-01 08:00:00",49631.242188,1564.707642,175.2379,0.447244,1.292388,239.476669,127.790001,157.307007,236.940002,124.290001
"2021-03-02 08:00:00",48378.988281,1492.608765,177.872437,0.436837,1.225582,228.813339,125.120003,154.726501,233.869995,123.900002
"2021-03-03 08:00:00",50538.242188,1575.853149,188.525665,0.450279,1.216593,217.733337,122.059998,150.25,227.559998,123.160004
"2021-03-04 08:00:00",48561.167969,1541.914307,181.078644,0.486605,1.114868,207.146667,120.129997,148.878494,226.729996,122.150002
"2021-03-05 08:00:00",48927.304688,1533.275024,180.76561,0.458119,1.168523,199.316666,121.419998,150.022995,231.600006,125.980003
"2021-03-06 08:00:00",48912.382813,1654.741577,182.981903,0.465106,1.131012,NA,NA,NA,NA,NA
"2021-03-07 08:00:00",51206.691406,1723.153809,190.759109,0.466867,1.133367,NA,NA,NA,NA,NA
"2021-03-08 08:00:00",52246.523438,1834.727905,191.927689,0.473597,1.118053,187.666672,116.360001,147.597504,227.389999,127.309998
"2021-03-09 08:00:00",54824.117188,1868.048828,203.637863,0.485988,1.195161,224.526672,121.089996,153.142502,233.779999,126.18
"2021-03-10 08:00:00",56008.550781,1799.16626,200.516861,0.463166,1.135003,222.686661,119.980003,152.882004,232.419998,127.339996
"2021-03-11 08:00:00",57805.121094,1826.194946,201.250336,0.45296,1.12479,233.199997,121.959999,155.679504,237.130005,126.910004
"2021-03-12 08:00:00",57332.089844,1772.102417,220.829407,0.441131,1.039144,231.243332,121.029999,154.474503,235.75,128.139999
"2021-03-13 08:00:00",61243.085938,1924.685425,226.578293,0.459924,1.103314,NA,NA,NA,NA,NA
"2021-03-14 08:00:00",59302.316406,1854.564331,215.296097,0.442112,1.059154,NA,NA,NA,NA,NA
"2021-03-15 08:00:00",55907.199219,1791.702271,201.264618,0.437555,1.033539,235.979996,123.989998,154.084,234.809998,128.559998
"2021-03-16 08:00:00",56804.902344,1806.971802,201.040634,0.4626,1.242953,225.626663,125.57,154.593002,237.710007,128.940002
"2021-03-17 08:00:00",58870.894531,1823.449341,206.067932,0.472417,1.378673,233.936661,124.760002,156.786499,237.039993,128.419998
"2021-03-18 08:00:00",57858.921875,1782.855103,200.537308,0.472919,1.239006,217.720001,120.529999,151.399506,230.720001,128.699997
"2021-03-19 08:00:00",58346.652344,1817.624146,201.063721,0.471171,1.30217,218.289993,119.989998,153.748001,230.350006,128.009995
"2021-03-20 08:00:00",58313.644531,1812.634644,200.806427,0.526991,1.206541,NA,NA,NA,NA,NA
"2021-03-21 08:00:00",57523.421875,1788.217041,196.42775,0.519835,1.18914,NA,NA,NA,NA,NA
"2021-03-22 08:00:00",54529.144531,1691.333984,187.077835,0.549942,1.109874,223.333328,123.389999,155.543503,235.990005,130.179993
"2021-03-23 08:00:00",54738.945313,1678.650146,187.393967,0.556595,1.121552,220.720001,122.540001,156.875,237.580002,132.600006
"2021-03-24 08:00:00",52774.265625,1593.413452,177.654953,0.488837,1.075002,210.089996,120.089996,154.3535,235.460007,132.559998
"2021-03-25 08:00:00",51704.160156,1595.359253,173.061188,0.517498,1.101574,213.463333,120.589996,152.313004,232.339996,133.479996
"2021-03-26 08:00:00",55137.3125,1702.842041,184.278671,0.567055,1.213969,206.236664,121.209999,152.601501,236.479996,135.449997
"2021-03-27 08:00:00",55973.511719,1716.494629,184.830444,0.550443,1.176577,NA,NA,NA,NA,NA
"2021-03-28 08:00:00",55950.746094,1691.355957,185.028488,0.550756,1.191124,NA,NA,NA,NA,NA
"2021-03-29 08:00:00",57750.199219,1819.684937,194.474777,0.567871,1.202541,203.763336,121.389999,153.786499,235.240005,137.570007
"2021-03-30 08:00:00",58917.691406,1846.033691,196.682098,0.566859,1.213317,211.873337,119.900002,152.764496,231.850006,135.449997
"2021-03-31 08:00:00",58918.832031,1918.362061,197.4991,0.573869,1.193264,222.643326,122.150002,154.703995,235.770004,135.429993
"2021-04-01 08:00:00",59095.808594,1977.276855,204.112518,0.579292,1.189244,220.583328,123,158.050003,242.350006,134.279999
"2021-04-02 08:00:00",59384.3125,2143.225586,213.228394,0.616569,1.196509,NA,NA,NA,NA,NA
"2021-04-03 08:00:00",57603.890625,2028.422485,197.148209,0.590915,1.173277,NA,NA,NA,NA,NA
"2021-04-04 08:00:00",58758.554688,2093.122803,204.042908,0.646729,1.19142,NA,NA,NA,NA,NA
"2021-04-05 08:00:00",59057.878906,2107.887207,221.069046,0.920473,1.2143,230.350006,125.900002,161.336502,249.070007,136.449997
"2021-04-06 08:00:00",58192.359375,2118.378906,237.664902,1.096266,1.255354,230.539993,126.209999,161.190994,247.860001,136.5
"2021-04-07 08:00:00",56048.9375,1971.077271,219.423676,0.917576,1.175149,223.656662,127.900002,163.969498,249.899994,136.740005
"2021-04-08 08:00:00",58323.953125,2088.57373,227.003021,1.052756,1.219436,227.933334,130.360001,164.964996,253.25,137.259995
"2021-04-09 08:00:00",58245.003906,2072.108887,221.862366,1.020837,1.20354,225.67334,133,168.610001,255.850006,136.369995
"2021-04-10 08:00:00",59793.234375,2135.942139,255.620193,1.374416,1.218758,NA,NA,NA,NA,NA
"2021-04-11 08:00:00",60204.964844,2157.656982,253.63446,1.36053,1.266735,NA,NA,NA,NA,NA
"2021-04-12 08:00:00",59893.453125,2139.353271,244.49437,1.467735,1.316127,233.993332,131.240005,168.969498,255.910004,136.919998
"2021-04-13 08:00:00",63503.457031,2299.187744,266.981476,1.794001,1.411786,254.106674,134.429993,170,258.48999,135.110001
"2021-04-14 08:00:00",63109.695313,2435.10498,279.748413,1.839236,1.45542,244.07666,132.029999,166.649994,255.589996,135.600006
"2021-04-15 08:00:00",63314.011719,2519.116211,286.590607,1.766067,1.481588,246.28334,134.5,168.954498,259.5,137.240005
"2021-04-16 08:00:00",61572.789063,2431.946533,310.612732,1.557527,1.416949,246.593338,134.160004,169.972,260.73999,137.25
"2021-04-17 08:00:00",60683.820313,2344.89502,304.759918,1.560055,1.384869,NA,NA,NA,NA,NA
"2021-04-18 08:00:00",56216.183594,2237.136963,273.098816,1.405998,1.275501,NA,NA,NA,NA,NA
"2021-04-19 08:00:00",55724.265625,2166.188721,261.91922,1.315044,1.197959,238.210007,134.839996,168.600494,258.73999,136.610001
"2021-04-20 08:00:00",56473.03125,2330.210938,260.941345,1.383299,1.265934,239.66333,133.110001,166.734497,258.26001,137.75
"2021-04-21 08:00:00",53906.089844,2364.751709,258.805603,1.296498,1.206735,248.039993,133.5,168.100998,260.579987,136.850006
"2021-04-22 08:00:00",51762.273438,2403.535156,253.078354,1.159682,1.147017,239.896667,131.940002,165.451996,257.170013,134.630005
"2021-04-23 08:00:00",51093.652344,2363.586182,241.35878,1.16966,1.155702,243.133331,134.320007,167.044006,261.149994,133.940002
"2021-04-24 08:00:00",50050.867188,2211.625732,224.83577,1.048706,1.101355,NA,NA,NA,NA,NA
"2021-04-25 08:00:00",49004.253906,2316.05957,223.632858,1.032256,1.08825,NA,NA,NA,NA,NA
"2021-04-26 08:00:00",54021.753906,2534.481689,247.40593,1.368506,1.234019,246.066666,134.720001,170.449997,261.549988,131.259995
"2021-04-27 08:00:00",55033.117188,2662.865234,259.652283,1.400955,1.306927,234.91333,134.389999,170.871506,261.970001,131.179993
"2021-04-28 08:00:00",54824.703125,2746.380127,258.505157,1.358601,1.335666,231.46666,133.580002,172.925003,254.559998,131.399994
"2021-04-29 08:00:00",53555.109375,2756.876953,255.585266,1.39936,1.308014,225.666672,133.479996,173.565506,252.509995,132.509995
"2021-04-30 08:00:00",57750.175781,2773.207031,271.167084,1.591674,1.352449,236.479996,131.460007,173.371002,252.179993,133.419998
"2021-05-01 08:00:00",57828.050781,2945.892822,276.833527,1.651025,1.353071,NA,NA,NA,NA,NA
"2021-05-02 08:00:00",56631.078125,2952.056152,269.10437,1.562641,1.326812,NA,NA,NA,NA,NA
"2021-05-03 08:00:00",57200.292969,3431.086182,294.70401,1.555995,1.36203,228.300003,132.539993,169.324493,251.860001,135
"2021-05-04 08:00:00",53333.539063,3253.629395,306.234497,1.392376,1.274111,224.53334,127.849998,165.593506,247.789993,134.539993
"2021-05-05 08:00:00",57424.007813,3522.783203,356.037079,1.614512,1.475529,223.646667,128.100006,163.526993,246.470001,133.460007
"2021-05-06 08:00:00",56396.515625,3490.880371,353.510345,1.600581,1.650124,221.179993,129.740005,165.318497,249.729996,135.139999
"2021-05-07 08:00:00",57356.402344,3484.729004,346.253571,1.581755,1.653453,224.123337,130.210007,164.580505,252.460007,135.149994
"2021-05-08 08:00:00",58803.777344,3902.647705,346.368744,1.562598,1.619554,NA,NA,NA,NA,NA
"2021-05-09 08:00:00",58232.316406,3928.844727,386.450775,1.535293,1.770562,NA,NA,NA,NA,NA
"2021-05-10 08:00:00",55859.796875,3952.293945,359.329315,1.389006,1.644696,209.679993,126.849998,159.524506,247.179993,137.669998
"2021-05-11 08:00:00",56704.574219,4168.701172,377.388794,1.477682,1.764077,205.733337,125.910004,161.195496,246.229996,136.990005
"2021-05-12 08:00:00",49150.535156,3785.848633,303.084869,1.247864,1.552775,196.630005,122.769997,157.597,239,135.539993
"2021-05-13 08:00:00",49716.191406,3715.148438,316.909332,1.35891,1.933668,190.563339,124.970001,158.073502,243.029999,137.720001
"2021-05-14 08:00:00",49880.535156,4079.057373,326.233856,1.402917,2.004796,196.580002,127.449997,161.145004,248.149994,138.009995
"2021-05-15 08:00:00",46760.1875,3638.12207,299.772522,1.48588,2.174027,NA,NA,NA,NA,NA
"2021-05-16 08:00:00",46456.058594,3587.506104,296.627045,1.452606,2.309113,NA,NA,NA,NA,NA
"2021-05-17 08:00:00",43537.511719,3282.397705,281.769318,1.4963,2.032226,192.276672,126.269997,163.519501,245.179993,137.729996
"2021-05-18 08:00:00",42909.402344,3380.070068,294.619324,1.590734,2.003662,192.623337,124.849998,161.613998,243.080002,136.320007
"2021-05-19 08:00:00",37002.441406,2460.679199,189.520172,1.070313,1.482521,187.820007,124.690002,161.589996,243.119995,136.600006
"2021-05-20 08:00:00",40782.738281,2784.294189,212.276138,1.185537,1.810469,195.593338,127.309998,162.384003,246.479996,138
"2021-05-21 08:00:00",37304.691406,2430.621338,180.197037,1.006976,1.552277,193.626663,125.43,160.154007,245.169998,138
"2021-05-22 08:00:00",37536.632813,2295.705566,169.594559,0.906317,1.463622,NA,NA,NA,NA,NA
"2021-05-23 08:00:00",34770.582031,2109.579834,143.519363,0.797015,1.325436,NA,NA,NA,NA,NA
"2021-05-24 08:00:00",38705.980469,2643.591064,183.994125,0.992835,1.549485,202.146667,127.099998,162.249496,250.779999,137.960007
"2021-05-25 08:00:00",38402.222656,2706.628906,183.497894,0.976187,1.555369,201.563339,126.900002,162.952499,251.720001,138.429993
"2021-05-26 08:00:00",39294.199219,2888.69873,199.224335,1.033725,1.782702,206.376663,126.849998,163.257996,251.490005,138.119995
"2021-05-27 08:00:00",38436.96875,2736.488525,193.121094,0.970235,1.64596,210.28334,125.279999,161.505493,249.309998,134.979996
"2021-05-28 08:00:00",35697.605469,2419.90625,177.320663,0.900148,1.511987,208.406662,124.610001,161.153503,249.679993,134.850006
"2021-05-29 08:00:00",34616.066406,2279.51416,163.808105,0.831788,1.406232,NA,NA,NA,NA,NA
"2021-05-30 08:00:00",35678.128906,2390.30542,170.978226,0.906609,1.577279,NA,NA,NA,NA,NA
"2021-05-31 08:00:00",37332.855469,2714.945313,188.033676,1.046584,1.742778,NA,NA,NA,NA,NA
"2021-06-01 08:00:00",36684.925781,2633.518311,182.980698,1.011001,1.734753,207.96666,124.279999,160.932495,247.399994,132.880005
"2021-06-02 08:00:00",37575.179688,2706.125,187.263977,1.0244,1.752824,201.706665,125.059998,161.699493,247.300003,133.460007
"2021-06-03 08:00:00",39208.765625,2855.126465,193.086182,1.045321,1.840471,190.946671,123.540001,159.350494,245.710007,135.850006
"2021-06-04 08:00:00",36894.40625,2688.195068,178.872009,0.970196,1.710908,199.683334,125.889999,160.311005,250.789993,135.949997
"2021-06-05 08:00:00",35551.957031,2630.576904,173.028717,0.923286,1.659009,NA,NA,NA,NA,NA
"2021-06-06 08:00:00",35862.378906,2715.092773,176.639435,0.945286,1.678248,NA,NA,NA,NA,NA
"2021-06-07 08:00:00",33560.707031,2590.263184,161.732803,0.861155,1.564106,201.710007,125.900002,159.900497,253.809998,136.419998
"2021-06-08 08:00:00",33472.632813,2517.438721,161.161072,0.875788,1.58803,201.196671,126.739998,163.205505,252.570007,134.839996
"2021-06-09 08:00:00",37345.121094,2608.26709,172.138657,0.920034,1.624826,199.593338,127.129997,164.057495,253.589996,134.789993
"2021-06-10 08:00:00",36702.597656,2471.518555,168.203064,0.869182,1.531857,203.373337,126.110001,167.482498,257.23999,135.789993
"2021-06-11 08:00:00",37334.398438,2353.768799,162.880524,0.84845,1.436378,203.296661,127.349998,167.341507,257.890015,134.860001
"2021-06-12 08:00:00",35552.515625,2372.484375,162.014862,0.832683,1.48022,NA,NA,NA,NA,NA
"2021-06-13 08:00:00",39097.859375,2508.391602,170.930878,0.88316,1.558359,NA,NA,NA,NA,NA
"2021-06-14 08:00:00",40218.476563,2537.891113,172.949097,0.892897,1.57511,205.896667,130.479996,169.193497,259.890015,134.910004
"2021-06-15 08:00:00",40406.269531,2610.936768,178.659424,0.8898,1.597756,199.786667,129.639999,169.156494,258.359985,134.649994
"2021-06-16 08:00:00",38347.0625,2367.663574,166.458939,0.831908,1.482573,201.623337,130.149994,170.762497,257.380005,132.779999
"2021-06-17 08:00:00",38053.503906,2372.001953,167.055695,0.841438,1.482194,205.53334,131.789993,174.462006,260.899994,133.990005
"2021-06-18 08:00:00",35787.246094,2231.733154,156.355637,0.797648,1.415396,207.770004,130.460007,174.345001,259.429993,132.029999
"2021-06-19 08:00:00",35615.871094,2178.499023,153.295456,0.761673,1.39057,NA,NA,NA,NA,NA
"2021-06-20 08:00:00",35698.296875,2246.364502,155.09259,0.776377,1.429188,NA,NA,NA,NA,NA
"2021-06-21 08:00:00",31676.693359,1888.44751,124.786461,0.610388,1.17748,206.943329,132.300003,172.697998,262.630005,133.070007
"2021-06-22 08:00:00",32505.660156,1874.950073,119.602684,0.545067,1.153254,207.903336,133.979996,175.272003,265.51001,133.119995
"2021-06-23 08:00:00",33723.027344,1989.736328,128.674988,0.626535,1.252896,218.856674,133.699997,175.190994,265.269989,132.929993
"2021-06-24 08:00:00",34662.4375,1988.456299,134.484604,0.672,1.356087,226.606674,133.410004,172.453995,266.690002,133.020004
"2021-06-25 08:00:00",31637.779297,1813.217285,125.687744,0.613323,1.256478,223.956665,133.110001,170.072998,265.019989,134.919998
"2021-06-26 08:00:00",32186.277344,1829.239258,126.657257,0.615435,1.25044,NA,NA,NA,NA,NA
"2021-06-27 08:00:00",34649.644531,1978.894653,132.347885,0.646923,1.335202,NA,NA,NA,NA,NA
"2021-06-28 08:00:00",34434.335938,2079.657471,137.37085,0.643746,1.324752,229.573334,134.779999,172.194504,268.720001,135.320007
"2021-06-29 08:00:00",35867.777344,2160.768311,143.702911,0.701725,1.368437,226.919998,136.330002,172.406998,271.399994,134.399994
"2021-06-30 08:00:00",35040.835938,2274.547607,144.135834,0.706374,1.383472,226.566666,136.960007,172.007996,270.899994,134.929993
"2021-07-01 08:00:00",33572.117188,2113.605469,137.57753,0.66118,1.335611,225.973328,137.270004,171.648499,271.600006,135.240005
"2021-07-02 08:00:00",33897.046875,2150.040283,136.943695,0.656763,1.394397,226.300003,139.960007,175.548996,277.649994,135.899994
"2021-07-03 08:00:00",34668.546875,2226.114258,140.279694,0.672888,1.406836,NA,NA,NA,NA,NA
"2021-07-04 08:00:00",35287.78125,2321.724121,144.905853,0.694945,1.458184,NA,NA,NA,NA,NA
"2021-07-05 08:00:00",33746.003906,2198.58252,138.073242,0.6543,1.404898,NA,NA,NA,NA,NA
"2021-07-06 08:00:00",34235.195313,2324.679443,138.985641,0.665402,1.418053,219.860001,142.020004,183.787003,277.660004,135.979996
"2021-07-07 08:00:00",33855.328125,2315.161865,137.371216,0.651575,1.403118,214.883331,144.570007,184.828995,279.929993,137
"2021-07-08 08:00:00",32877.371094,2120.026367,132.308502,0.623058,1.330146,217.603333,143.240005,186.570496,277.420013,136.979996
"2021-07-09 08:00:00",33798.011719,2146.692383,134.571594,0.636804,1.349474,218.983337,145.110001,185.966995,277.940002,137.029999
"2021-07-10 08:00:00",33520.519531,2111.403564,133.987289,0.625463,1.336085,NA,NA,NA,NA,NA
"2021-07-11 08:00:00",34240.1875,2139.664795,134.245834,0.635935,1.348145,NA,NA,NA,NA,NA
"2021-07-12 08:00:00",33155.847656,2036.721069,133.538132,0.630178,1.315099,228.566666,144.5,185.927505,277.320007,137.139999
"2021-07-13 08:00:00",32702.025391,1940.083984,131.321808,0.619523,1.265083,222.846664,145.639999,183.867996,280.980011,136.970001
"2021-07-14 08:00:00",32822.347656,1994.331299,131.062607,0.620324,1.262258,217.793335,149.149994,184.084,282.51001,137.979996
"2021-07-15 08:00:00",31780.730469,1911.175659,125.491562,0.596941,1.223192,216.866669,148.479996,181.559998,281.029999,139.160004
"2021-07-16 08:00:00",31421.539063,1880.382935,121.041054,0.590774,1.173715,214.740005,146.389999,178.681503,280.75,140.509995
"2021-07-17 08:00:00",31533.068359,1898.825195,120.027077,0.582428,1.172302,NA,NA,NA,NA,NA
"2021-07-18 08:00:00",31796.810547,1895.552124,119.512016,0.587922,1.183698,NA,NA,NA,NA,NA
"2021-07-19 08:00:00",30817.832031,1817.296631,113.164803,0.557556,1.121116,215.406662,142.449997,177.479507,277.01001,140.440002
"2021-07-20 08:00:00",29807.347656,1787.510742,107.399483,0.529336,1.056291,220.166672,146.149994,178.6595,279.320007,139.690002
"2021-07-21 08:00:00",32110.693359,1990.970825,117.459892,0.569998,1.168098,218.429993,145.399994,179.259995,281.399994,139.199997
"2021-07-22 08:00:00",32313.105469,2025.202759,120.735794,0.592206,1.186161,216.419998,146.800003,181.901505,286.140015,137.800003
"2021-07-23 08:00:00",33581.550781,2124.776611,124.249413,0.609224,1.206307,214.460007,148.559998,182.832001,289.670013,139.789993
"2021-07-24 08:00:00",34292.445313,2189.21875,126.188675,0.609827,1.233497,NA,NA,NA,NA,NA
"2021-07-25 08:00:00",35350.1875,2191.373779,127.597977,0.606357,1.228501,NA,NA,NA,NA,NA
"2021-07-26 08:00:00",37337.535156,2233.366699,131.362488,0.625618,1.258493,219.206665,148.990005,184.990997,289.049988,140.279999
"2021-07-27 08:00:00",39406.941406,2298.333496,134.617874,0.644604,1.278446,214.926666,146.770004,181.319504,286.540009,140.850006
